player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,porpag,adjoe,pfr,pid,ast.tov,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,extra,ET,VaCatEf
Javon Coney,Colorado,B12,22,16.3,67.4,11.4,29.3,28.69,3.5,15.5,10.1,19.4,1,5,0.2,4,11,0.364,3,18,0.167,0.6,0.9,17.2,-0.727067,60.5891,4.6,3448,1.42834695,105.538,101.136,0.771674,31.6966,-4.3133,-3.988,-0.325302,-4.55156,9,-4.46066,-0.0908976,0.2273,1.0909,1.3182,0.4545,0.1364,0.0455,0.8182,5.67284,0.204545455,BAJO
Mamadou Diarra,USC,P10,12,2.3,81.8,16.2,42.9,40.61,0,17.6,5.7,11.4,2,6,0.333,3,6,0.5,0,1,0,13.6,0,85.7,-0.0522884,78.7874,6.1,3451,1,94.032,88.9064,0.356513,6.72055,1.40717,-4.68107,6.08823,0.716343,2.75,-4.28976,5.0061,0,0.4167,0.4167,0.0833,0,0.3333,0.6667,1.88068,0.166666667,BAJO
Venoy Overton,Washington,P10,34,50.2,91,17.7,44,52.52,2.4,8.9,15.2,32.4,69,90,0.767,50,107,0.467,8,34,0.235,0.8,3.4,63.8,0.515547,91.6634,5.2,3452,0.87500003,95.2454,88.4521,2.63576,141.146,3.97782,-0.0319747,4.00979,1.81556,20.3824,-2.23136,4.04692,0.4412,1.6765,2.1176,1.8529,1.2353,0.1765,5.6765,2.7134,0.273410299,BAJO
Justin Holiday,Washington,P10,34,38.6,89.2,10.9,44.5,47.31,6.3,11.4,12.8,34.4,13,21,0.619,27,60,0.45,1,4,0.25,1.6,1.6,32.8,-0.215963,80.2384,4.1,3453,1.1944655,97.8277,90.8502,1.89866,97.0996,4.21975,0.0772964,4.14245,2.675,15.6765,-0.784876,3.45988,0.8824,1.6471,2.5294,1.2647,0.4412,0.2647,2.0588,0.415155,0.275,BAJO
Mike McKee,Kent St.,MAC,33,38,108.2,14.4,49.1,51.69,4.6,8.9,13.2,16.2,19,27,0.704,8,24,0.333,31,87,0.356,0.9,1.8,24.3,0.859772,100.568,4.2,3454,1.79986785,99.0589,100.81,1.34271,83.0457,2.17107,1.87954,0.291529,1.27339,15.5455,0.703135,0.570256,0.6364,1.2121,1.8485,1.0909,0.4545,0.1212,3.8788,10.166,0.289272031,MEDIO
Lance Storrs,Georgia Tech,ACC,31,51.1,88.7,12.1,45.4,45.99,2.4,7.9,10.2,24.4,9,17,0.529,14,45,0.311,30,85,0.353,0.5,2,13.1,-0.234729,80.9582,4.6,3455,1.08573968,100.265,95.0594,2.21393,109.32,0.880431,-0.818561,1.69899,-0.862356,20.7742,-3.0636,2.20124,0.4516,1.5484,2,1.2258,0.7419,0.0968,4.0968,7.18695,0.280174292,MEDIO
John Flowers,West Virginia,BE,35,42,105.4,15.5,49.6,49.23,9.4,12.7,11,16.6,20,45,0.444,57,113,0.504,6,20,0.3,4.9,1.8,33.8,1.1099,103.309,5,3458,1.35993288,93.1075,87.2751,2.27268,111.384,6.23783,1.88654,4.35129,4.71642,16.8571,1.07996,3.63646,1.4571,1.8,3.2571,0.9714,0.4857,0.7429,4.3429,2.05191,0.318141593,MEDIO
Gani Lawal,Georgia Tech,ACC,31,72.9,102.2,24.7,55.6,56.25,13.1,21.1,4.6,19,99,177,0.559,184,330,0.558,0,1,0,5.1,1.8,53.5,2.81734,112.096,3.5,3459,0.24050386,92.6137,87.8052,3.89371,215.185,3.16545,0.268429,2.89702,4.45528,29.6452,2.657,1.79829,3.5806,5.9032,9.4839,0.6129,1,1.4839,15.0645,0.0592678,0.185858586,BAJO
Will Thomas,West Virginia,BE,23,5.3,34.3,12.2,11.1,11.11,4.4,9.7,8.8,53.7,0,0,0,1,8,0.125,0,1,0,4.5,0.8,0,-0.601859,30.3579,8.1,3460,0.5,96.1515,90.896,0.394893,12.2369,-4.75417,-8.15665,3.40248,-10.347,3.2174,-10.755,0.408003,0.1304,0.2609,0.3913,0.1739,0.0435,0.1304,0.087,0.81302,0.041666667,BAJO
DaShawn Wright,San Jose St.,WAC,24,35.6,102.4,17.4,47.1,50.37,6.3,10.1,10.3,16.3,24,36,0.667,49,97,0.505,0,7,0,0.3,2.6,34.6,0.86572,99.3141,3.3,3461,1.05254514,104.245,103.447,1.31294,68.7037,-0.123708,0.375467,-0.499175,0.433718,16.6667,-0.356845,0.790564,0.875,1.4167,2.2917,0.8333,0.7083,0.0417,5.0833,1.04245,0.16838488,BAJO
Kellen Brand,Appalachian St.,SC,30,75.4,115.5,20.9,56.7,61.09,3.5,6.4,9.7,18.2,101,127,0.795,104,190,0.547,47,118,0.398,0,1.5,41.2,3.02453,113.149,2.9,3462,0.65080958,111.594,113.431,1.34418,133.517,-0.946601,2.49307,-3.43967,0.00929796,30.9333,2.41857,-2.40928,0.9333,1.7333,2.6667,1.3667,0.8,0,15,7.1385,0.381608683,MEDIO
Stephan Martin,McNeese St.,Slnd,27,45.4,95,22,51,54.58,4.1,7.7,18.2,28.1,30,38,0.789,35,81,0.432,26,64,0.406,0.8,2.5,26.2,0.74646,96.1028,4.1,3463,0.78431891,98.6523,100.736,1.61018,83.0006,-1.09009,-0.622633,-0.467457,0.210673,18.2593,-0.556084,0.766756,0.6667,1.3704,2.037,1.4815,0.7407,0.1481,6.5926,7.7678,0.347157922,MEDIO
Colin McIntosh,Vermont,AE,33,63.9,102.4,23.8,52.3,55.4,6,16,8.8,18.2,74,102,0.725,153,297,0.515,12,30,0.4,4.7,1.6,31.2,1.86267,105.26,3.8,3468,0.53030002,95.303,96.952,2.61528,166.1,0.294059,-0.839701,1.13376,1.00385,26.1515,0.656539,0.34731,1.2727,3.7576,5.0303,1.0606,0.7273,1.1818,12.6061,2.01738,0.371717172,MEDIO
Jordan Dean,Vermont,AE,16,2.7,96.9,20.7,66.7,70.35,6.8,18.5,10.8,38,2,2,1,3,7,0.429,2,2,1,0,0,22.2,0.080429,94.6489,1.1,3469,0.4,99.7282,103.468,0.156918,4.8555,-9.19994,-6.5986,-2.60134,-4.69541,2.25,-2.49077,-2.20464,0.125,0.375,0.5,0.125,0,0,0.875,1.87997,0.642857143,BUENO
Mike Trimboli,Vermont,AE,32,83.7,113.4,23.3,52.7,58.55,3.6,8.1,26.6,18.7,137,171,0.801,114,221,0.516,49,135,0.363,0.2,3.2,48,3.82255,116.194,2.7,3470,1.75856989,97.122,98.7072,3.31625,201.163,4.67874,4.70849,-0.0297454,4.97437,35.3125,3.90526,1.06911,1.0312,2.5625,3.5938,4.7812,1.9688,0.0625,16,6.89769,0.353427183,MEDIO
Derek Brooks,Air Force,MWC,3,1.5,68.6,30.4,62.5,70.71,0,15.7,0,51.7,2,2,1,1,2,0.5,1,2,0.5,0,0,50,-0.227549,72.6947,4.7,3471,0,108.452,110.295,0.314068,2.28048,-20.2733,-14.0592,-6.21409,-15.6759,5.6667,-11.7734,-3.90253,0,0.6667,0.6667,0,0,0,2.3333,7.66802,0.416666667,MEDIO
Jordan Lemons,Grambling St.,SWAC,28,41.8,92.3,19.5,48.5,50.08,2.2,10.4,16.2,20.3,18,29,0.621,48,102,0.471,12,34,0.353,1.1,1.3,21.3,0.248875,88.5612,4.5,3474,1,110.319,117.18,0.526607,72.8091,-7.66147,-3.39552,-4.26595,-7.17658,17,-3.77021,-3.40637,0.3214,1.4643,1.7857,1.1071,0.3571,0.1786,5.3571,4.33391,0.333333333,MEDIO
Brian Hoff,Florida St.,ACC,14,3.5,129.9,11.1,63.6,63.64,5,8.7,4.3,10.9,0,0,0,1,3,0.333,4,8,0.5,2.3,0,0,0.383161,116.097,3.3,3475,1,102.97,99.1398,0.326544,6.45717,2.12611,2.4316,-0.305497,3.7355,3.5,4.10008,-0.364574,0.1429,0.2857,0.4286,0.0714,0,0.0714,1,9.56379,0.361111111,MEDIO
Donald Qualls,Grambling St.,SWAC,28,69,91.3,22.1,49,51.31,1.8,8.2,17.9,23.8,33,44,0.75,30,86,0.349,62,165,0.376,0,1.9,17.5,0.597599,90.5036,1.8,3476,0.85291932,111.017,117.921,0.799669,116.247,-6.07002,-1.31874,-4.75128,-4.55995,28.1071,-0.594275,-3.96567,0.4286,1.8929,2.3214,2.0714,0.8571,0,9.9643,12.7413,0.304157858,MEDIO
Gordo Castillo,New Mexico St.,WAC,32,41.5,118.8,11.8,66.8,67.55,5.1,8.9,6.5,22.3,6,7,0.857,11,17,0.647,39,87,0.448,0,1.8,6.7,1.21489,105.372,2.8,3483,0.80005121,107.765,106.206,1.15479,84.9934,1.91444,3.04974,-1.1353,1.68092,16.7188,2.62436,-0.943436,0.7188,1.4062,2.125,0.625,0.5312,0,4.5312,9.20184,0.439824206,MEDIO
Marquise Kately,Morgan St.,MEAC,34,80.1,98.5,20.2,47.7,50.37,6.8,12.3,9.5,20.5,61,91,0.67,147,291,0.505,6,36,0.167,1,1.4,27.8,1.31689,96.1157,2.9,3485,0.6533388,95.5291,99.7908,2.94261,186.577,0.0460129,-0.967116,1.01313,-0.0739864,32.0294,-0.450384,0.376397,2.0294,3.4412,5.4706,1.4412,0.7647,0.2941,10.9706,1.98938,0.251718213,BAJO
Demetrius Williamson,Niagara,MAAC,34,47.2,109.6,18.2,49.6,50.86,6.5,9.3,6.7,11.7,33,56,0.589,45,83,0.542,46,147,0.313,1.7,1.7,24.3,1.56033,107.426,3.5,3490,0.88004892,99.3639,101.085,1.69661,108.641,1.15887,2.06974,-0.910864,1.42974,19.5588,2.16787,-0.738125,1.2353,1.7647,3,0.6471,0.5882,0.3529,7.6765,12.4568,0.337185477,MEDIO
J.T. Tiller,Missouri,B12,38,62,109.4,19.1,47.5,52.13,4.9,10.1,23.7,17.9,74,101,0.733,103,203,0.507,13,55,0.236,0.9,4,39.1,2.5105,113.421,4.7,3501,2.33904408,92.1023,88.1591,3.28149,200.896,7.05213,3.73568,3.31645,5.59814,24.8158,1.80451,3.79364,1.1316,2.2895,3.4211,3.6316,1.7895,0.2105,8.3947,3.18859,0.287311539,MEDIO
Andre McGee,Louisville,BE,37,48.9,102.5,15.3,49.2,50.94,1.6,7.7,15.5,20.8,19,26,0.731,14,47,0.298,50,134,0.373,0,3.7,14.4,1.07205,100.065,4,3503,1.64998615,91.5349,85.4378,2.77057,135.012,4.43245,2.12486,2.30759,3.63187,19.6216,-0.388393,4.02026,0.2703,1.4054,1.6757,1.7838,1.2432,0,5.3243,10.6385,0.285857944,MEDIO
Matt Szalachowski,Lehigh,Pat,23,22,88.8,8.9,63,63.05,1.6,6.2,13.3,41.2,3,5,0.6,4,8,0.5,7,15,0.467,0.4,1.8,21.7,-0.445882,72.7146,2.8,3507,1.0623832,96.7926,104.014,0.858874,42.1271,-4.01696,-4.21832,0.201352,-3.24661,11.3043,-3.80617,0.559561,0.1739,0.6522,0.8261,0.7391,0.3478,0.0435,1.3913,3.43842,0.4,MEDIO
Arturas Lazdauskas,Long Beach St.,BW,25,24.7,99.4,13.9,52.3,51.89,8.3,11.9,15.3,25,11,23,0.478,23,43,0.535,0,1,0,5.2,4.7,52.3,0.257437,90.4393,6.4,3510,1.38888883,97.8682,96.218,1.25327,70.1331,5.37016,0.212676,5.15748,3.06547,12.32,-0.941527,4.007,0.84,1.2,2.04,1,0.96,0.56,2.28,0.193299,0.178294574,BAJO
Tyler Baker,Liberty,BSth,25,23.8,108.6,20,49.4,55.94,8.5,13.2,9.4,17.5,30,36,0.833,26,50,0.52,10,33,0.303,1.8,1.4,43.4,0.871065,105.391,6.1,3512,0.77777775,104.142,108.021,0.75237,55.3748,-2.32408,-0.0710655,-2.25302,-3.44805,12.24,-1.64429,-1.80376,0.88,1.48,2.36,0.56,0.28,0.2,4.48,6.42748,0.324848485,MEDIO
David Garrison,Louisiana Monroe,SB,5,1.2,59.7,15.4,20,20,8.1,8.6,0,0,0,0,0,1,1,1,0,4,0,0,0,0,-0.276497,55.809,2.9,3513,0,113.495,113.104,0.12789,1.67426,-12.5445,-4.70892,-7.83561,-12.3144,2.8,-6.45447,-5.85996,0.2,0.2,0.4,0,0,0,0.4,16.8294,0.333333333,MEDIO
Corey Chandler,Rutgers,BE,32,50.9,78.7,27.5,37.3,40.73,5.5,12.6,21,26.8,37,51,0.725,61,168,0.363,22,84,0.262,1,3.1,20.2,0.274361,88.1507,4,3519,0.75,99.4198,94.4647,2.26203,117.479,-2.10188,-3.36824,1.26636,-3.6435,20.4375,-3.93343,0.289924,0.9688,2.375,3.3438,1.875,1.0625,0.2188,7.0312,7.83558,0.251984127,BAJO
Kyle Johnson,LIU Brooklyn,NEC,30,70.9,97.7,25.6,45.2,49.34,5.3,14.5,5.2,17.3,78,100,0.78,66,169,0.391,68,203,0.335,0.5,1.6,26.9,1.60746,100.591,2.6,3520,0.29228783,99.7913,106.509,1.94566,156.365,-3.85626,-0.791003,-3.06525,-1.52806,28.7333,0.892429,-2.42049,1.4,3.7667,5.1667,0.6333,0.7667,0.1333,13.8,13.7966,0.2976652,MEDIO
Therin Taylor,Cal St. Northridge,BW,23,18.3,92.6,16.6,46.7,49.3,8.9,15.5,7.3,24.3,15,27,0.556,20,41,0.488,1,5,0.2,2.2,2,58.7,0.118645,87.8447,3.8,3522,0.56245508,97.9453,96.9952,0.970708,43.8634,-0.652898,-2.24084,1.58795,-0.205306,9.6087,-1.52199,1.31669,0.7391,1.3043,2.0435,0.3913,0.3478,0.1739,2.5217,1.25403,0.262601626,BAJO
Javier Gonzalez,North Carolina St.,ACC,22,37.4,95.9,22.3,59.3,60.99,3.4,7.6,30.1,37.2,18,25,0.72,23,44,0.523,27,63,0.429,0,3.1,23.4,1.24246,101.678,3.4,3524,1.14286215,104.744,101.66,1.75598,75.613,0.989977,1.89149,-0.901517,0.403962,20.6818,0.891101,-0.48714,0.5455,1.4091,1.9545,3.2727,1.0455,0,6.5909,8.30823,0.388528139,MEDIO
Ron Manigault,LIU Brooklyn,NEC,30,73.4,102.7,13.3,46.3,50.51,9.3,22.9,12.8,22.7,44,68,0.647,63,135,0.467,0,1,0,0.9,1.3,50,0.496636,89.1406,4.7,3526,1.26087521,96.2993,102.782,2.39317,186.288,0.217469,-0.998851,1.21632,-1.36326,29.7333,-1.78124,0.417981,2.5667,6.1667,8.7333,1.9333,0.6667,0.2667,5.6667,0.0656489,0.155555556,BAJO
Antonio Topps,Texas A&M Corpus Chris,Slnd,11,7.4,70.3,13.2,40,44.38,1.2,3.9,6.4,39,3,4,0.75,0,2,0,4,13,0.308,1.2,3.9,26.7,-0.587365,63.346,5.4,3527,0.37494846,98.8113,96.4744,0.83644,16.053,-3.43812,-4.24534,0.807212,-5.51526,8.0909,-6.7432,1.22795,0.0909,0.2727,0.3636,0.2727,0.5455,0.0909,1.3636,8.33755,0.153846154,BAJO
Justin Reynolds,Texas A&M Corpus Chris,Slnd,30,53.7,96,20,48.1,49.57,8.2,14.7,9.9,19.5,44,82,0.537,76,160,0.475,10,29,0.345,2.3,2.4,43.4,0.911271,96.4945,5.1,3528,0.63632648,97.0732,97.5938,2.13689,125.723,-0.0314127,-0.866151,0.834738,-0.355066,21.5667,-1.03328,0.67821,1.6,2.7333,4.3333,0.9333,0.9,0.4667,7.5333,2.56301,0.330747126,MEDIO
Matt Bouldin,Gonzaga,WCC,33,78.9,120.1,20.7,57.4,61.06,2.7,11,19.6,15.2,96,127,0.756,98,184,0.533,53,125,0.424,0.4,2.8,41.1,4.38781,124.309,2,3531,2.01748394,92.6586,89.9934,3.97481,203.456,8.35009,6.17315,2.17694,8.03773,31.8182,5.18076,2.85697,0.697,3.3939,4.0909,3.4848,1.5152,0.1212,13.6667,6.91495,0.389536232,MEDIO
Taylor Rochestie,Washington St.,P10,33,91.4,105.5,24.1,47.7,53.05,2.1,10.2,29.3,17.4,90,101,0.891,81,201,0.403,61,161,0.379,0.1,1.7,27.9,3.82806,114.457,1.9,3536,2.00004385,96.3761,89.5791,4.65197,182.695,5.98625,4.28408,1.70217,5.26494,36.8182,3.19305,2.07188,0.5758,3.0303,3.6061,4.5455,0.9394,0.0303,13.1818,8.97093,0.323769352,MEDIO
Trevaron Vinson,Colgate,Pat,30,39.6,96.3,12.8,51.6,54.7,2.6,9.8,19.4,27.9,17,25,0.68,15,43,0.349,12,21,0.571,0,1.9,39.1,-0.0118939,84.0505,2.1,3537,1.48144448,102.023,107.552,1.02831,73.8494,-3.47677,-2.40478,-1.07199,-2.30434,15.9667,-2.08534,-0.219001,0.3333,1.3333,1.6667,1.3333,0.4667,0,2.7667,2.77999,0.401993355,MEDIO
Jason Battle,Cornell,Ivy,27,16.5,83.3,11.9,39.1,47.22,2.6,8.8,8.7,31.5,10,14,0.714,9,21,0.429,0,2,0,0.5,3.1,60.9,-0.296695,72.1946,3.9,3538,0.83348335,97.6463,100.5,0.633271,34.7083,-3.17196,-3.49116,0.319204,-4.12373,7.1481,-5.09983,0.9761,0.1481,0.5556,0.7037,0.3704,0.3704,0.037,1.037,0.625767,0.142857143,BAJO
J'Nathan Bullock,Cleveland St.,Horz,34,81.6,104.5,25.3,44.1,50.11,7.1,18.5,9.1,11.4,140,187,0.749,142,318,0.447,30,106,0.283,1.5,1.8,44.1,3.33766,113.729,2.5,3541,0.82692563,93.1148,91.2533,3.96654,206.683,2.07509,1.43462,0.640471,3.6925,32.6471,3.22115,0.471351,2,4.9706,6.9706,1.2647,0.9706,0.4412,15.1176,5.87073,0.290356394,MEDIO
Laron Frazier,Ball St.,MAC,28,65.2,101.8,19.8,43.3,47.04,3.2,7.5,18.7,10.7,47,64,0.734,71,168,0.423,24,79,0.304,0,2,25.9,1.71825,101.444,1.7,3544,2.25925555,98.9138,102.316,2.39586,120.96,0.731031,1.20427,-0.47324,1.59313,29.2143,1.11956,0.473573,0.7857,1.8214,2.6071,2.1786,0.8929,0,9.3214,6.19467,0.29277175,MEDIO
Ryon Howard,Sacred Heart,NEC,31,74.6,106.9,19.6,54.7,57.02,8.4,17.1,13.6,21.5,52,74,0.703,110,199,0.553,20,57,0.351,1.7,1.7,28.9,1.85257,102.168,3.6,3545,1.01472532,100.004,104.459,2.25687,176.813,0.530296,0.901595,-0.371299,-0.529833,30.0645,0.1981,-0.727933,2,4.5161,6.5161,2.2258,0.9032,0.4839,10.7097,3.53024,0.359693203,MEDIO
Bill Clark,Duquesne,A10,34,72.8,112.5,21.5,60.8,62.83,6.4,13.6,16.9,22,92,135,0.681,75,120,0.625,66,166,0.398,0.7,1.8,47.2,3.30361,116.982,4.8,3551,1.08334016,105.447,104.353,2.21293,178.436,3.49265,4.72083,-1.22818,2.88743,29.5294,3.80474,-0.91731,1.5882,3.4412,5.0294,2.6765,0.9412,0.2059,12.9412,9.33168,0.407128514,MEDIO
Patrick Foley,Columbia,Ivy,19,43.1,101.4,24.8,46,53.15,1.2,6.4,25.5,18.3,60,73,0.822,65,132,0.492,6,29,0.207,0.2,2.5,45.3,1.70954,103.567,2.8,3552,1.33335087,98.2677,102.583,2.09784,79.6465,-1.66593,-0.132851,-1.53308,0.980681,25.5263,0.718228,0.262452,0.2632,1.3684,1.6316,2.5263,1.0526,0.0526,10.9474,3.66546,0.26758969,BAJO
Tyler Smith,Tennessee,SEC,34,81.1,113.5,25.8,47.1,53.5,6.7,12.9,19.7,13.6,170,222,0.766,168,350,0.48,28,96,0.292,0.7,1.3,49.8,4.91464,127.927,2.6,3553,1.62857007,103.772,97.8534,3.19838,190.025,5.32966,5.25406,0.0756014,5.67642,32.5588,5.61506,0.0613581,2.0588,3.7059,5.7647,3.3529,0.7353,0.2059,17.3529,4.81599,0.305833333,MEDIO
Brandon McPherson,Valparaiso,Horz,4,5.6,110.7,30.8,60.3,63.4,0,9.9,25.2,18.6,9,12,0.75,7,13,0.538,7,16,0.438,0,2.9,41.4,2.63039,130.915,3.1,3560,0.83333333,104.038,96.015,1.70583,10.7515,2.28986,5.66258,-3.37271,11.2294,16.25,10.4249,0.804442,0,1.25,1.25,1.25,0.75,0,11,15.2001,0.398237179,MEDIO
Marcus Neal,Delaware St.,MEAC,28,70.7,93.5,19.7,50.7,53.45,5.2,7.8,14.5,29.2,30,37,0.811,43,98,0.439,41,108,0.38,0.3,0.9,18,0.869276,92.5344,2.8,3563,0.70667511,112.964,117.33,0.939638,101.012,-5.1285,-0.771749,-4.35675,-4.81475,30.5714,-0.411832,-4.40291,1.25,1.8571,3.1071,1.8929,0.3929,0.0714,8.5357,8.31553,0.336073318,MEDIO
David Theis,Duquesne,A10,24,20,80.5,15.7,42.6,44.27,6.8,11.8,2.4,26,10,19,0.526,17,39,0.436,6,22,0.273,3.1,1.6,31.1,-0.320512,76.1514,5.4,3570,0.20004801,105.454,106.427,0.783558,49.0357,-4.7481,-3.40447,-1.34363,-4.65218,11.5,-3.7551,-0.897078,0.6667,1.1667,1.8333,0.1667,0.3333,0.3333,2.5833,4.50169,0.281662782,MEDIO
Mikhail Linskens,Wyoming,MWC,24,22.6,100.5,11.2,51.1,51.82,7.1,17.6,4.2,18,7,13,0.538,18,38,0.474,3,6,0.5,5,1.4,29.5,0.167578,88.4052,5.1,3571,0.599952,102.592,100.322,1.05065,58.7156,0.948562,-1.23807,2.18663,-0.221409,11.7917,-1.36032,1.13891,0.6667,1.9167,2.5833,0.25,0.2917,0.5833,2.1667,1.2076,0.407894737,MEDIO
Bobby Howard,Montana St.,BSky,28,59.7,92.7,24.6,45.4,46.69,6.8,15.8,10.2,17.7,43,81,0.531,54,127,0.425,46,144,0.319,0.2,0.8,29.9,1.06059,96.18,3.5,3575,0.59614453,108.37,108.191,1.60927,107.317,-3.52019,-0.13481,-3.38538,-3.023,26,-0.0643833,-2.95862,1.5357,3.25,4.7857,1.1071,0.3214,0.0357,10.3214,12.0525,0.301454506,MEDIO
Julyan Stone,UTEP,CUSA,37,83.4,101.3,13.5,40.7,48.54,2.3,14.9,32.8,26.7,76,110,0.691,42,101,0.416,16,61,0.262,1.5,2.4,67.9,1.00879,92.9803,3,3576,2.91357577,99.2963,95.8412,3.52254,246.115,3.61939,1.28672,2.33268,2.21961,33.7027,-0.02302,2.24263,0.7297,4.4054,5.1351,6.3784,1.4324,0.4595,5.6216,2.71451,0.269761402,BAJO
Marquis Jones,Rhode Island,A10,34,65.9,96.4,16.5,46.2,50.79,2.2,9.2,23,30.1,49,69,0.71,46,103,0.447,22,68,0.324,1,3.1,40.4,0.732641,92.2706,3.6,3578,1.68753446,101.978,100.124,2.39312,169.171,1.3123,0.573193,0.739103,0.288047,27.0588,-0.888196,1.17624,0.5,2.1176,2.6176,3.9706,1.4706,0.2647,6.0882,4.23502,0.31063202,MEDIO
Kayode Ayeni,St. Francis NY,NEC,10,25,94.9,26.9,46.5,52.51,10.2,22.1,11.6,23,39,54,0.722,26,65,0.4,14,36,0.389,5.9,1.9,53.5,1.91704,102.956,4.5,3579,0.46874999,96.9558,101.328,2.55818,68.9595,-0.426911,-1.76189,1.33498,0.849921,30.3,0.683174,0.166747,2.7,5.8,8.5,1.5,1,1.7,13.3,6.95663,0.327777778,MEDIO
Christian Hernandez,San Francisco,WCC,26,21.2,73.6,12.3,35.9,38.13,2.5,12.5,8,26.7,5,9,0.556,2,7,0.286,8,32,0.25,1.4,1.3,23.1,-0.589932,65.6611,7,3581,0.76920003,109.865,108.941,0.549356,39.3926,-4.6969,-3.20068,-1.49622,-6.87684,9.2692,-5.64744,-1.2294,0.1923,0.9231,1.1154,0.3846,0.1923,0.1154,1.2692,8.0651,0.220238095,BAJO
John Cantrell,Chicago St.,ind,30,87.2,116.9,22.8,53.5,56.47,5.9,9.6,12.2,11.9,106,148,0.716,196,368,0.533,31,85,0.365,1,3.5,32.7,3.96579,117.039,2.2,3582,1.20002185,105.188,110.091,1.96667,204.029,1.13403,3.3014,-2.16737,3.04275,35.6,4.30306,-1.26031,2.0333,3,5.0333,2.2,2.3333,0.3333,19.7,4.26434,0.359889173,MEDIO
Steffon Wiley,Southern,SWAC,21,47.4,101,21.4,51.4,56.57,3.4,11.1,22.2,26.1,54,72,0.75,44,77,0.571,21,70,0.3,0.4,3.5,49,1.19294,97.4299,3.5,3583,1,99.3368,107.066,1.74013,111.255,0.0248401,0.839211,-0.814371,-0.924416,26.4286,-0.97132,0.0469043,0.8095,2.5238,3.3333,2.5238,1.5714,0.0952,9.7619,7.39014,0.34047619,MEDIO
Geri Guillory,Southern,SWAC,24,45.2,81.9,16.8,41.3,47.46,4.2,9.7,12,32.4,33,45,0.733,31,70,0.443,8,34,0.235,0.4,1.9,43.3,-0.722885,74.7171,3.8,3585,0.61223494,103.306,110.502,1.19337,89.5419,-5.76424,-4.11023,-1.65401,-7.27824,22.0417,-5.60125,-1.67699,0.8333,1.8333,2.6667,1.25,0.7083,0.0833,4.9583,3.76421,0.265266106,BAJO
Jazz Williams,Southern,SWAC,27,34.1,94.2,18.2,43.7,45.28,2.8,7.6,9.8,17,9,11,0.818,20,53,0.377,26,82,0.317,1,0.6,8.1,0.174609,87.7035,2.3,3586,0.80946255,106.83,113.824,0.632182,56.4853,-6.3784,-2.16785,-4.21055,-4.56848,14.7778,-1.38982,-3.17866,0.3704,0.963,1.3333,0.6296,0.1481,0.1481,4.7037,12.0335,0.284322749,MEDIO
Bill Cole,Illinois,B10,17,5.6,99.1,21.4,48,46.11,8.4,11.9,10.2,7.7,3,9,0.333,3,9,0.333,6,16,0.375,4.2,0.8,36,0.328761,105.184,7.8,3593,2.00085035,91.1934,89.2783,0.581352,13.4876,3.78738,1.99966,1.78772,0.587923,4.5294,-0.872848,1.46077,0.2941,0.4706,0.7647,0.2353,0.0588,0.1765,1.5882,13.2351,0.298611111,MEDIO
Jerrell Houston,Tennessee St.,OVC,27,73.5,98.5,25,51.3,54.9,9.2,18.2,9.8,22.9,79,111,0.712,142,269,0.528,7,28,0.25,4,1.9,37.4,1.86023,101.854,4.6,3601,0.44048728,105.657,106.789,2.0602,168.509,-0.939156,-0.708791,-0.230365,-1.55031,30.4815,-0.158232,-1.39208,2.4444,4.963,7.4074,1.3704,1,1.2593,14.2222,1.90752,0.300960347,MEDIO
Derrick Blackwell,Alcorn St.,SWAC,8,3.8,43.5,25.9,25,26.27,2.4,2.7,21.2,42.6,2,7,0.286,1,4,0.25,1,6,0.167,2.1,3.7,70,-0.763986,43.3053,11.2,3605,0.55555556,110.041,124.859,0.0262647,8.10459,-17.5849,-13.2685,-4.31636,-19.0958,5.375,-13.8406,-5.25519,0.125,0.125,0.25,0.625,0.375,0.125,0.875,7.37447,0.166666667,BAJO
Toney Douglas,Florida St.,ACC,35,90.7,115.7,27.6,52.5,58.11,2.7,9.1,20.2,14.6,188,232,0.81,154,315,0.489,85,221,0.385,1.3,2.9,43.3,5.98636,131.814,2.4,3607,1.17242632,96.8368,90.557,4.49604,228.792,8.10949,6.63996,1.46953,9.74611,36.5429,7.17103,2.57508,0.8,3.1143,3.9143,2.9143,1.8,0.4286,21.4571,10.1951,0.355270655,MEDIO
Chauncey Hardy,Sacred Heart,NEC,28,63.9,105,21.7,57.5,61.04,1.4,7.6,23.1,27.6,48,54,0.889,64,124,0.516,47,110,0.427,1.3,2.6,23.1,1.86034,103.222,3.9,3613,1.21684719,102.586,106.856,1.90502,135.23,-1.30015,0.652881,-1.95303,-0.0927725,28.5357,0.554282,-0.647054,0.3214,1.8929,2.2143,3.6071,1.2857,0.3571,11.3214,7.95353,0.385679374,MEDIO
